name,state_code,state_name,country,lat,lng,population
Louisburg,NC,North Carolina,US,36.09904,-78.30111,3553
Trappe,PA,Pennsylvania,US,40.19899,-75.47629,3553
Omro,WI,Wisconsin,US,44.03943,-88.74428,3553
Valley Springs,CA,California,US,38.19159,-120.8291,3553
Lake Clarke Shores,FL,Florida,US,26.64534,-80.07588,3552
Mountain View,NC,North Carolina,US,35.68319,-81.36898,3552
Willcox,AZ,Arizona,US,32.25285,-109.83201,3552
Morongo Valley,CA,California,US,34.04695,-116.58085,3552
Lake Panasoffkee,FL,Florida,US,28.777,-82.12,3551
La Vale,MD,Maryland,US,39.65564,-78.81058,3551
Broken Bow,NE,Nebraska,US,41.40195,-99.63928,3551
San Manuel,AZ,Arizona,US,32.59979,-110.63093,3551
South Eliot,ME,Maine,US,43.10814,-70.77755,3550
Trevose,PA,Pennsylvania,US,40.146,-74.985,3550
Pulaski,WI,Wisconsin,US,44.67222,-88.2426,3550
Kahaluu-Keauhou,HI,Hawaii,US,19.57181,-155.96172,3549
Channel-Port aux Basques,NL,Newfoundland and Labrador,CA,47.57286,-59.13808,3547
Wills Point,TX,Texas,US,32.7093,-96.0083,3547
Daly Grove,AB,Alberta,CA,53.44861,-113.39722,3546
Port Ewen,NY,New York,US,41.90537,-73.97625,3546
Lincoln Park,CO,Colorado,US,38.42916,-105.21999,3546
North Baltimore,OH,Ohio,US,41.18283,-83.67827,3545
North Brooksville,FL,Florida,US,28.57305,-82.40815,3544
Houston,MS,Mississippi,US,33.89845,-88.99923,3544
Gibson,AR,Arkansas,US,34.88426,-92.2357,3543
Hanover,IN,Indiana,US,38.71423,-85.47357,3543
Lenwood,CA,California,US,34.87665,-117.10393,3543
Clover Hill,MD,Maryland,US,39.45621,-77.42887,3542
Saint Anthony,ID,Idaho,US,43.9663,-111.68218,3542
Pen Argyl,PA,Pennsylvania,US,40.86871,-75.2549,3541
New Edinburgh,ON,Ontario,CA,45.44139,-75.68778,3539
Limington,ME,Maine,US,43.73174,-70.71089,3538
Omao-Kukuiula,HI,Hawaii,US,21.90097,-159.48594,3538
Kekaha,HI,Hawaii,US,21.96686,-159.71186,3537
Alma,GA,Georgia,US,31.53937,-82.46236,3536
Huxley,IA,Iowa,US,41.89527,-93.60077,3536
West DeLand,FL,Florida,US,29.01582,-81.33312,3535
South Nyack,NY,New York,US,41.08315,-73.92014,3535
Davenport,FL,Florida,US,28.1614,-81.60174,3534
Oxford,MI,Michigan,US,42.82475,-83.26466,3534
Newcastle,WY,Wyoming,US,43.8547,-104.20494,3534
Combined Locks,WI,Wisconsin,US,44.26582,-88.31427,3532
Hot Springs,SD,South Dakota,US,43.43165,-103.47436,3532
Wilkesboro,NC,North Carolina,US,36.14596,-81.16064,3531
Riviere-du-Nord,NB,New Brunswick,CA,47.72309,-65.1839,3530
Port LaBelle,FL,Florida,US,26.75645,-81.40508,3530
Roland,OK,Oklahoma,US,35.4212,-94.51466,3529
Hay River,NT,Northwest Territories,CA,60.81555,-115.79993,3528
Shavano Park,TX,Texas,US,29.58495,-98.55252,3527
Sainte-Claire,QC,Quebec,CA,46.60134,-70.86319,3526
Belmont,PA,Pennsylvania,US,39.96567,-75.2024,3526
Woodstown,NJ,New Jersey,US,39.6515,-75.32825,3524
Minoa,NY,New York,US,43.07618,-76.00075,3523
Eskasoni 3,NS,Nova Scotia,CA,45.94522,-60.61617,3521
Mifflinburg,PA,Pennsylvania,US,40.91758,-77.04775,3520
Thompsonville,PA,Pennsylvania,US,40.2909,-80.10811,3520
Bloomer,WI,Wisconsin,US,45.10024,-91.48877,3520
Lincoln,ND,North Dakota,US,46.76249,-100.7004,3519
Collegeville,MN,Minnesota,US,45.59441,-94.36305,3516
Eden,NY,New York,US,42.65228,-78.89698,3516
Perry,NY,New York,US,42.71562,-78.00556,3516
Long Lake,IL,Illinois,US,42.37085,-88.12758,3515
Cape May,NJ,New Jersey,US,38.93511,-74.90601,3514
Gothenburg,NE,Nebraska,US,40.92945,-100.16068,3514
Paw Paw Lake,MI,Michigan,US,42.21226,-86.27197,3511
Toledo,OR,Oregon,US,44.62151,-123.93845,3511
McCauley,AB,Alberta,CA,53.55601,-113.48345,3509
Gooding,ID,Idaho,US,42.93879,-114.71311,3509
Glenora,AB,Alberta,CA,53.54617,-113.55125,3508
Hominy,OK,Oklahoma,US,36.41424,-96.3953,3508
Germantown Hills,IL,Illinois,US,40.76643,-89.46787,3508
Ct 0030,QC,Quebec,CA,45.54852,-73.55302,3506
Camden,DE,Delaware,US,39.11345,-75.54187,3505
Thorncliff,AB,Alberta,CA,53.51528,-113.62361,3503
West Monroe,MI,Michigan,US,41.91393,-83.4316,3503
Mount Uniacke,NS,Nova Scotia,CA,44.90015,-63.83202,3501
South Beach,FL,Florida,US,27.59115,-80.34422,3501
Smith Creek,BC,British Columbia,CA,49.85299,-119.62004,3500
Kenmount Terrace,NL,Newfoundland and Labrador,CA,47.55015,-52.79075,3500
Johnston City,IL,Illinois,US,37.82061,-88.92757,3500
Etowah,TN,Tennessee,US,35.32341,-84.52493,3500
Indianola,WA,Washington,US,47.74704,-122.52569,3500
Heflin,AL,Alabama,US,33.64899,-85.58746,3499
Dewey,OK,Oklahoma,US,36.79592,-95.93554,3499
Tutwiler,MS,Mississippi,US,34.01483,-90.43176,3496
Polkton,NC,North Carolina,US,35.00765,-80.20089,3495
Georgetown,IL,Illinois,US,42.13975,-89.82873,3493
Granite Falls,WA,Washington,US,48.08399,-121.96874,3493
Leisure Village West-Pine Lake Park,NJ,New Jersey,US,40.00416,-74.26629,3493
Silver Falls,NB,New Brunswick,CA,45.3,-66.01667,3492
Providence,KY,Kentucky,US,38.57451,-85.22107,3492
Fruitvale,BC,British Columbia,CA,49.11654,-117.55222,3491
Aldergrove East,BC,British Columbia,CA,49.05614,-122.45457,3491
Blackstone,VA,Virginia,US,37.08043,-77.99723,3491
Calcium,NY,New York,US,44.02173,-75.84604,3491
Rosscarrock,AB,Alberta,CA,51.04156,-114.14718,3490
Saint-Pascal,QC,Quebec,CA,47.51813,-69.80301,3490
Downtown,SK,Saskatchewan,CA,52.12636,-106.66369,3490
Sauk City,WI,Wisconsin,US,43.27082,-89.72207,3489
Kensington,AB,Alberta,CA,53.59612,-113.52782,3488
Laguna Heights,TX,Texas,US,26.08008,-97.25386,3488
Paulding,OH,Ohio,US,41.13811,-84.58051,3488
Saint-Germain-de-Grantham,QC,Quebec,CA,45.83337,-72.56582,3485
Hidden Meadows,CA,California,US,33.22531,-117.11253,3485
Oak Valley,NJ,New Jersey,US,39.80122,-75.1624,3483
Delta,UT,Utah,US,39.35218,-112.57717,3482
Helena Valley Northwest,MT,Montana,US,46.72894,-112.06275,3482
Royal Gardens,AB,Alberta,CA,53.47917,-113.52778,3481
Newport,MN,Minnesota,US,44.86636,-93.00049,3480
Saint Johns,AZ,Arizona,US,34.50587,-109.36093,3480
Tolono,IL,Illinois,US,39.98614,-88.25894,3479
Clarenville-Shoal Harbour,NL,Newfoundland and Labrador,CA,48.1805,-53.96982,3478
Summersville,WV,West Virginia,US,38.28122,-80.8526,3478
Rush,NY,New York,US,42.9959,-77.64556,3478
Amesti,CA,California,US,36.96356,-121.77912,3478
Lillington,NC,North Carolina,US,35.39933,-78.81585,3476
Southport,NC,North Carolina,US,33.91821,-78.01933,3475
Juno Beach,FL,Florida,US,26.87978,-80.05337,3474
Richwood,LA,Louisiana,US,32.44876,-92.08486,3474
Dillonvale,OH,Ohio,US,39.21811,-84.40216,3474
Altavista,VA,Virginia,US,37.11181,-79.28558,3474
Ohioville,PA,Pennsylvania,US,40.67923,-80.49479,3473
Malmstrom Air Force Base,MT,Montana,US,47.50549,-111.18302,3472
Dunham,QC,Quebec,CA,45.13338,-72.79913,3471
Haworth,NJ,New Jersey,US,40.96093,-73.99014,3470
Gallipolis,OH,Ohio,US,38.8098,-82.20237,3469
Pottsgrove,PA,Pennsylvania,US,40.26482,-75.61185,3469
Berea,MD,Maryland,US,39.30961,-76.57801,3469
Brookmont,MD,Maryland,US,38.94206,-77.12026,3468
Kingston,NS,Nova Scotia,CA,44.99185,-64.94092,3466
Enon,VA,Virginia,US,37.3307,-77.32276,3466
Washington,CT,Connecticut,US,41.63148,-73.31067,3466
Lake Isabella,CA,California,US,35.61801,-118.47314,3466
Mobridge,SD,South Dakota,US,45.53722,-100.42791,3466
West End-Cobb Town,AL,Alabama,US,33.6525,-85.8742,3465
Riverton,IL,Illinois,US,39.84422,-89.53954,3462
Mora,MN,Minnesota,US,45.8769,-93.29384,3462
Hill Air Force Base,UT,Utah,US,41.11118,-111.97712,3462
Havre-Saint-Pierre,QC,Quebec,CA,50.24342,-63.60264,3460
Freeland,PA,Pennsylvania,US,41.01675,-75.89714,3460
Pownal,VT,Vermont,US,42.76564,-73.23594,3460
Highland Acres,DE,Delaware,US,39.12095,-75.52187,3459
Richwood,NJ,New Jersey,US,39.72261,-75.16546,3459
Myrtle Creek,OR,Oregon,US,43.02012,-123.29312,3459
West Orange,TX,Texas,US,30.08215,-93.75822,3458
Hurley,NY,New York,US,41.92454,-74.06125,3458
Gramercy,LA,Louisiana,US,30.04742,-90.68981,3457
Hicksville,OH,Ohio,US,41.29311,-84.7619,3457
Boonsboro,MD,Maryland,US,39.50621,-77.65249,3455
Paw Paw,MI,Michigan,US,42.21782,-85.89112,3455
Robins,IA,Iowa,US,42.07111,-91.66684,3454
Pistakee Highlands,IL,Illinois,US,42.40863,-88.20648,3454
New Hampton,IA,Iowa,US,43.05914,-92.31768,3452
Lely,FL,Florida,US,26.10065,-81.72842,3451
Brookhaven,NY,New York,US,40.77927,-72.91538,3451
Brighton,PE,Prince Edward Island,CA,46.23544,-63.14399,3450
Eastern Hillsides,BC,British Columbia,CA,49.14269,-121.82859,3450
Dover Base Housing,DE,Delaware,US,39.11763,-75.48393,3450
Richmond,WI,Wisconsin,US,42.71473,-88.74927,3449
Bonavista,NL,Newfoundland and Labrador,CA,48.64989,-53.11474,3448
Marion,AL,Alabama,US,32.63235,-87.31917,3447
Kitty Hawk,NC,North Carolina,US,36.06461,-75.70573,3447
Farmersville,TX,Texas,US,33.16345,-96.35998,3447
Union City,IN,Indiana,US,40.20199,-84.80913,3447
Weinlos,AB,Alberta,CA,53.45833,-113.40694,3445
Port Saint Joe,FL,Florida,US,29.81188,-85.30297,3445
Wright City,MO,Missouri,US,38.82755,-91.02014,3445
Wewoka,OK,Oklahoma,US,35.15869,-96.49335,3445
Hillview,AB,Alberta,CA,53.46944,-113.42639,3444
Whonnock,BC,British Columbia,CA,49.18333,-122.46667,3444
West End,BC,British Columbia,CA,50.67333,-120.3486,3443
Paris,AR,Arkansas,US,35.29203,-93.72992,3443
Sleepy Eye,MN,Minnesota,US,44.29718,-94.72415,3443
Lucerne,CA,California,US,36.38078,-119.6643,3443
Waldron,AR,Arkansas,US,34.89843,-94.09076,3442
Jewett City,CT,Connecticut,US,41.60677,-71.98091,3441
Seymour,WI,Wisconsin,US,44.51499,-88.33038,3440
Morton,MS,Mississippi,US,32.35376,-89.65452,3439
West Nyack,NY,New York,US,41.09649,-73.97292,3439
Addison,WI,Wisconsin,US,43.42278,-88.37454,3439
Story City,IA,Iowa,US,42.18721,-93.59577,3438
Justin,TX,Texas,US,33.08484,-97.29613,3437
Mount Angel,OR,Oregon,US,45.0679,-122.80009,3437
Lake Pocotopaug,CT,Connecticut,US,41.59843,-72.51037,3436
Goldendale,WA,Washington,US,45.82068,-120.82173,3435
Red Springs,NC,North Carolina,US,34.81516,-79.18309,3433
Jamestown,CA,California,US,37.95326,-120.4227,3433
Hoosick Falls,NY,New York,US,42.90119,-73.3515,3432
Mansfield,PA,Pennsylvania,US,41.8073,-77.07747,3432
Parkland,AB,Alberta,CA,50.9147,-114.01869,3430
Malvern,PA,Pennsylvania,US,40.03622,-75.51381,3430
Peshtigo,WI,Wisconsin,US,45.05443,-87.74927,3430
Valley Green,PA,Pennsylvania,US,40.15731,-76.79275,3429
Borrego Springs,CA,California,US,33.25587,-116.37501,3429
Captain Cook,HI,Hawaii,US,19.49694,-155.92167,3429
Pine Manor,FL,Florida,US,26.57285,-81.87814,3428
Loyalhanna,PA,Pennsylvania,US,40.32257,-79.36226,3428
Troy,NC,North Carolina,US,35.35847,-79.89449,3427
Houghton Lake,MI,Michigan,US,44.31474,-84.76475,3427
Beechwood,MS,Mississippi,US,32.32765,-90.82677,3426
Lockland,OH,Ohio,US,39.22922,-84.45772,3426
Mariemont,OH,Ohio,US,39.14506,-84.37438,3426
Auburn Lake Trails,CA,California,US,38.91434,-120.95244,3426
Grasonville,MD,Maryland,US,38.95817,-76.21023,3425
Chinatown,CA,California,US,37.79993,-122.27025,3425
Kaunakakai,HI,Hawaii,US,21.08939,-157.02255,3425
Red Oak,NC,North Carolina,US,36.03849,-77.90637,3424
Saxon,SC,South Carolina,US,34.96123,-81.96733,3424
Cienegas Terrace,TX,Texas,US,29.36745,-100.94371,3424
Lyman,SC,South Carolina,US,34.94817,-82.12733,3423
Blind River,ON,Ontario,CA,46.18336,-82.95817,3422
Frontenac,KS,Kansas,US,37.4556,-94.68913,3422
Kenedy,TX,Texas,US,28.81915,-97.84861,3421
New Brighton,NY,New York,US,40.64233,-74.09292,3421
Feather Sound,FL,Florida,US,27.90079,-82.67349,3420
Buena Vista,SK,Saskatchewan,CA,52.11115,-106.66589,3419
Pine Lawn,MO,Missouri,US,38.69588,-90.27511,3419
Poteet,TX,Texas,US,29.04052,-98.56807,3419
Eagle Grove,IA,Iowa,US,42.66414,-93.90439,3419
Jena,LA,Louisiana,US,31.68323,-92.13374,3417
Ross,OH,Ohio,US,39.31228,-84.6505,3417
Greenland,NH,New Hampshire,US,43.0362,-70.83283,3417
Lynchburg,MS,Mississippi,US,32.44014,-90.54899,3416
Lowville,NY,New York,US,43.78674,-75.49185,3416
Livingston,AL,Alabama,US,32.5843,-88.18725,3414
Humboldt Hill,CA,California,US,40.72596,-124.18978,3414
Glasgow,MT,Montana,US,48.19696,-106.63671,3414
Palmyra,NY,New York,US,43.06395,-77.23332,3413
Aledo,TX,Texas,US,32.69596,-97.60225,3412
Princeton,MA,Massachusetts,US,42.4487,-71.8773,3412
Sharpes,FL,Florida,US,28.43223,-80.76005,3411
Nahant,MA,Massachusetts,US,42.42649,-70.91894,3410
Stanhope,NJ,New Jersey,US,40.90288,-74.70905,3410
Wellsville,OH,Ohio,US,40.60284,-80.64896,3410
Gibson City,IL,Illinois,US,40.45843,-88.3846,3409
Narragansett Pier,RI,Rhode Island,US,41.43232,-71.45644,3409
Day Valley,CA,California,US,37.03578,-121.86246,3409
Level Park-Oak Park,MI,Michigan,US,42.36418,-85.2665,3409
Ely,MN,Minnesota,US,47.90324,-91.86709,3408
Virden,IL,Illinois,US,39.50089,-89.76787,3407
Thorndale,PA,Pennsylvania,US,39.99288,-75.74522,3407
West Wyomissing,PA,Pennsylvania,US,40.32454,-75.99077,3407
Locust Valley,NY,New York,US,40.87593,-73.59707,3406
Brentwood,NH,New Hampshire,US,42.9787,-71.07284,3405
Corunna,MI,Michigan,US,42.98197,-84.11775,3404
Casselman,AB,Alberta,CA,53.60972,-113.41944,3403
Portland Hills,NS,Nova Scotia,CA,44.66402,-63.50475,3403
Greensboro,GA,Georgia,US,33.57568,-83.18238,3403
Mayfield,OH,Ohio,US,41.552,-81.43928,3403
Lawrencetown,NS,Nova Scotia,CA,44.6596,-63.36732,3402
White Bluff,TN,Tennessee,US,36.10756,-87.22084,3402
Amity Gardens,PA,Pennsylvania,US,40.27426,-75.73519,3402
Etna,PA,Pennsylvania,US,40.50424,-79.94894,3401
Five Rivers,NB,New Brunswick,CA,46.55684,-64.90456,3400
King William Estates,NL,Newfoundland and Labrador,CA,47.6116,-52.69615,3400
Masontown,PA,Pennsylvania,US,39.84674,-79.89978,3399
Oxford,AB,Alberta,CA,53.62209,-113.54782,3398
Sharpsburg,PA,Pennsylvania,US,40.49451,-79.92644,3398
Gentry,AR,Arkansas,US,36.26758,-94.48466,3397
Cedar Grove,FL,Florida,US,30.17103,-85.6252,3397
Loxahatchee Groves,FL,Florida,US,26.68368,-80.27977,3397
Brimfield,MA,Massachusetts,US,42.12287,-72.20091,3397
Essexville,MI,Michigan,US,43.6153,-83.84192,3396
Bayshore,NC,North Carolina,US,34.28961,-77.78748,3393
Jacksonwald,PA,Pennsylvania,US,40.32454,-75.84965,3393
Sheffield,MA,Massachusetts,US,42.11037,-73.35511,3393
Beulah,ND,North Dakota,US,47.26334,-101.77795,3393
Skidway Lake,MI,Michigan,US,44.18335,-84.03527,3392
Invermere,BC,British Columbia,CA,50.51666,-116.03538,3391
Satoo,AB,Alberta,CA,53.44722,-113.45833,3391
Rising Sun-Lebanon,DE,Delaware,US,39.09977,-75.50488,3391
Ocilla,GA,Georgia,US,31.59447,-83.2513,3387
Rio Dell,CA,California,US,40.4993,-124.10644,3387
Cleves,OH,Ohio,US,39.16172,-84.74912,3386
Chandler,IN,Indiana,US,38.04171,-87.36806,3385
Newtown,HI,Hawaii,US,21.39972,-157.93789,3384
Austin,AR,Arkansas,US,34.99842,-91.98376,3383
Lindsborg,KS,Kansas,US,38.57362,-97.67448,3383
Bamberg,SC,South Carolina,US,33.2971,-81.03482,3383
Lake Lakengren,OH,Ohio,US,39.68843,-84.69347,3383
Avalon,SK,Saskatchewan,CA,52.09671,-106.65617,3382
Islandia,NY,New York,US,40.80426,-73.169,3382
Ticonderoga,NY,New York,US,43.84867,-73.42345,3382
Upper Lynn,BC,British Columbia,CA,49.35,-123.025,3381
Water Valley,MS,Mississippi,US,34.1515,-89.63147,3380
River View Park,PA,Pennsylvania,US,40.39259,-75.95882,3380
Delwood,AB,Alberta,CA,53.5949,-113.45615,3379
Stillwater Lake,NS,Nova Scotia,CA,44.69895,-63.83524,3379
Oakwood,GA,Georgia,US,33.54817,-83.97435,3379
Pleasant Hills,MD,Maryland,US,39.47955,-76.39413,3379
Midland,NC,North Carolina,US,35.22737,-80.50062,3379
Hokendauqua,PA,Pennsylvania,US,40.66204,-75.49102,3378
Tipton,MO,Missouri,US,38.65558,-92.77992,3377
Tuckerton,NJ,New Jersey,US,39.60317,-74.34015,3377
Piney Point Village,TX,Texas,US,29.75995,-95.51716,3376
Warsaw,NY,New York,US,42.74006,-78.13279,3376
French Camp,CA,California,US,37.88409,-121.27106,3376
Broadway East,MD,Maryland,US,39.30846,-76.58882,3376
Vineyards,FL,Florida,US,26.22373,-81.72798,3375
Ferriday,LA,Louisiana,US,31.63017,-91.55456,3375
Springdale,PA,Pennsylvania,US,40.5409,-79.78394,3375
Spearman,TX,Texas,US,36.19837,-101.19238,3375
Cuba,MO,Missouri,US,38.06282,-91.40348,3374
Rogersville,MO,Missouri,US,37.117,-93.05573,3374
Lutcher,LA,Louisiana,US,30.04048,-90.69898,3373
Campbellford,ON,Ontario,CA,44.30842,-77.79949,3372
Karnes City,TX,Texas,US,28.88498,-97.90084,3371
San Antonio Heights,CA,California,US,34.15556,-117.65644,3371
Shackelford,CA,California,US,37.61382,-120.99271,3371
Maiden,NC,North Carolina,US,35.57569,-81.21175,3369
Fulton,IL,Illinois,US,41.86725,-90.15957,3369
Vails Gate,NY,New York,US,41.45426,-74.05764,3369
Southport,PE,Prince Edward Island,CA,46.22652,-63.10428,3368
West Point,NE,Nebraska,US,41.84167,-96.70864,3368
Clinton,CT,Connecticut,US,41.27871,-72.52759,3368
Sainte-Marguerite-du-Lac-Masson,QC,Quebec,CA,46.03338,-74.0659,3367
County Park,ON,Ontario,CA,48.45835,-89.24668,3367
Zumbrota,MN,Minnesota,US,44.29413,-92.66908,3365
Georgetown,IL,Illinois,US,39.97531,-87.63585,3363
Clifton,TX,Texas,US,31.78238,-97.57669,3361
South Alamo,TX,Texas,US,26.15702,-98.10862,3361
Reamstown,PA,Pennsylvania,US,40.21148,-76.12328,3361
South Duxbury,MA,Massachusetts,US,42.02316,-70.68281,3360
Rundle Heights,AB,Alberta,CA,53.56106,-113.39384,3359
Shannondale,WV,West Virginia,US,39.21705,-77.80749,3358
Lincoln Heights,OH,Ohio,US,39.23895,-84.4555,3357
Newton,MS,Mississippi,US,32.32126,-89.16339,3356
Ct 0004,QC,Quebec,CA,45.60854,-73.51919,3355
Vinton,LA,Louisiana,US,30.19076,-93.58127,3355
Mount Oliver,PA,Pennsylvania,US,40.41424,-79.98783,3354
Boardman,OR,Oregon,US,45.83986,-119.70058,3354
Kelseyville,CA,California,US,38.97795,-122.83944,3353
Manti,UT,Utah,US,39.2683,-111.63686,3353
Aubrey,TX,Texas,US,33.30428,-96.98612,3352
Winnsboro,SC,South Carolina,US,34.3807,-81.08648,3351
Big Lake,AK,Alaska,US,61.52139,-149.95444,3350
Ramsay Heights,AB,Alberta,CA,53.48194,-113.58056,3349
Oak Point,TX,Texas,US,33.19012,-96.99167,3349
Cutchogue,NY,New York,US,41.01066,-72.48509,3349
Prestonsburg,KY,Kentucky,US,37.66565,-82.77155,3347
Long Prairie,MN,Minnesota,US,45.97469,-94.86558,3347
Sleepy Hollow,IL,Illinois,US,42.09419,-88.30258,3346
Upper Manoa,HI,Hawaii,US,21.3231,-157.80626,3345
Hahnville,LA,Louisiana,US,29.97659,-90.40897,3344
Van Alstyne,TX,Texas,US,33.4215,-96.57721,3344
Brimfield,OH,Ohio,US,41.10006,-81.3465,3343
Waterloo,WI,Wisconsin,US,43.18388,-88.98844,3343
Montura,FL,Florida,US,26.63645,-81.10045,3343
Lebanon,VA,Virginia,US,36.90094,-82.08013,3342
Ocean Grove,NJ,New Jersey,US,40.21206,-74.00653,3342
Agua Dulce,CA,California,US,34.49638,-118.32563,3342
Llano,TX,Texas,US,30.75935,-98.67504,3341
Ossian,IN,Indiana,US,40.8806,-85.16636,3341
Austin Heights,BC,British Columbia,CA,49.25,-122.86667,3340
Crestview Hills,KY,Kentucky,US,39.02728,-84.58494,3340
Heavener,OK,Oklahoma,US,34.88927,-94.60078,3340
Winnsboro,TX,Texas,US,32.95734,-95.29022,3340
Baldwyn,MS,Mississippi,US,34.50954,-88.63533,3339
Auburn,NE,Nebraska,US,40.39278,-95.83889,3339
Durand,MI,Michigan,US,42.91198,-83.98468,3338
Vandenberg Space Force Base,CA,California,US,34.7483,-120.51817,3338
Moulton,AL,Alabama,US,34.48121,-87.29335,3337
Pine Island,MN,Minnesota,US,44.20135,-92.6463,3337
West Meadowlark Park,AB,Alberta,CA,53.52516,-113.60833,3336
Newbern,TN,Tennessee,US,36.11285,-89.26174,3336
Rockport,ME,Maine,US,44.18452,-69.07615,3336
Lake Belvedere Estates,FL,Florida,US,26.68923,-80.13338,3334
Haughton,LA,Louisiana,US,32.53265,-93.50406,3334
West Point,VA,Virginia,US,37.53153,-76.79635,3333
Nicholls,GA,Georgia,US,31.51742,-82.63486,3331
Canton,SD,South Dakota,US,43.30081,-96.59282,3331
Alamo,GA,Georgia,US,32.14712,-82.77792,3330
West Liberty,KY,Kentucky,US,37.92148,-83.25962,3330
Dana,NC,North Carolina,US,35.32928,-82.3754,3329
Glenridge Crescent,NL,Newfoundland and Labrador,CA,47.57847,-52.7105,3328
India Hook,SC,South Carolina,US,35.00737,-81.02174,3328
Parkview,AB,Alberta,CA,53.52442,-113.56855,3327
Yarrow,BC,British Columbia,CA,49.08207,-122.05034,3326
Montauk,NY,New York,US,41.03594,-71.95451,3326
Montgomery Place,SK,Saskatchewan,CA,52.11116,-106.72895,3325
Wrightstown,WI,Wisconsin,US,44.32582,-88.16288,3325
Mingo Junction,OH,Ohio,US,40.32174,-80.6098,3324
Richville,OH,Ohio,US,40.75117,-81.4779,3324
Clearview,WA,Washington,US,47.83371,-122.12596,3324
Peaceful Valley,WA,Washington,US,48.93815,-122.14733,3324
Marysville,KS,Kansas,US,39.84111,-96.64724,3323
Mulberry,OH,Ohio,US,39.19339,-84.24216,3323
Lakeland,GA,Georgia,US,31.04104,-83.07515,3322
Spring City,PA,Pennsylvania,US,40.17677,-75.54769,3322
Barron,WI,Wisconsin,US,45.40135,-91.84906,3322
Skyline Acres,NB,New Brunswick,CA,45.93414,-66.6375,3321
Blairsville,PA,Pennsylvania,US,40.43118,-79.26087,3321
Holyrood,AB,Alberta,CA,53.5299,-113.45135,3320
Sugar Creek,MO,Missouri,US,39.10973,-94.44467,3320
Avon,NY,New York,US,42.91201,-77.74556,3319
Savannah,TX,Texas,US,33.22603,-96.90786,3318
Larch Way,WA,Washington,US,47.8429,-122.25275,3318
Duncan,SC,South Carolina,US,34.9379,-82.14511,3317
West Lake Hills,TX,Texas,US,30.29798,-97.80195,3317
Saint Augusta,MN,Minnesota,US,45.47858,-94.15415,3317
Saint Augusta,MN,Minnesota,US,45.4583,-94.19804,3317
Northwest Harbor,NY,New York,US,41.00982,-72.22119,3317
Edcouch,TX,Texas,US,26.29396,-97.96056,3316
Cottonwood,CA,California,US,40.38571,-122.28084,3316
Westwood,AB,Alberta,CA,53.57656,-113.49924,3315
Brigadoon,ON,Ontario,CA,43.3915,-80.46289,3315
Denmark,SC,South Carolina,US,33.32265,-81.14232,3315
Big Lake,TX,Texas,US,31.19154,-101.46039,3315
Ingalls Park,IL,Illinois,US,41.52253,-88.04283,3314
North Lakeport,CA,California,US,39.08831,-122.90538,3314
New Baden,IL,Illinois,US,38.53505,-89.70065,3313
Flat Rock,NC,North Carolina,US,35.27123,-82.44151,3313
Pagedale,MO,Missouri,US,38.68338,-90.30761,3312
Jasper,TN,Tennessee,US,35.07424,-85.62608,3312
Huntingtown Town Center,MD,Maryland,US,38.62095,-76.61607,3311
Pixley,CA,California,US,35.96856,-119.29178,3310
Terra Bella,CA,California,US,35.96245,-119.04427,3310
Canora,AB,Alberta,CA,53.54167,-113.58333,3309
Mabank,TX,Texas,US,32.36653,-96.10081,3309
Uniontown,OH,Ohio,US,40.97506,-81.40817,3309
New York Mills,NY,New York,US,43.10535,-75.29128,3308
Pine Ridge,SD,South Dakota,US,43.02554,-102.55627,3308
Moreland Hills,OH,Ohio,US,41.44783,-81.42762,3307
Eastlawn Gardens,PA,Pennsylvania,US,40.75065,-75.29573,3307
Malmo Plains,AB,Alberta,CA,53.48333,-113.53333,3306
Cassville,MO,Missouri,US,36.67701,-93.86881,3306
Greensburg,OH,Ohio,US,40.93172,-81.46484,3306
Hatfield,PA,Pennsylvania,US,40.27983,-75.29934,3306
St-Jean-Port-Joli,QC,Quebec,CA,47.21418,-70.26969,3304
Annandale,MN,Minnesota,US,45.26274,-94.12443,3304
Ajo,AZ,Arizona,US,32.37172,-112.86071,3304
Princess Anne,MD,Maryland,US,38.2029,-75.69243,3303
